"","MSSubClass","MSZoning","LotFrontage","LotArea","Alley","LotShape","LotConfig","Neighborhood","Condition1","HouseStyle","OverallQual","OverallCond","YearBuilt","RoofStyle","Exterior1st","MasVnrType","MasVnrArea","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageQual","GarageCond","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","log.sale.price","log.SalePrice"
"431","160","RM",21,1680,"None","Reg","Inside","Other","Norm","2Story",6,5,1971,"Gable","HdBoard","BrkFace",232,"TA","No","ALQ",387,96,483,504,0,987,0,0,1,1,2,1,"TA",4,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,7,2008,"COD","Abnorml",85400,11.3551013797767,11.3551013797767
"432","50","RM",60,5586,"None","IR1","Inside","OldTown","Feedr","1.5Fin",6,7,1920,"Gable","MetalSd","None",0,"TA","No","Unf",0,901,1088,110,0,1198,0,0,1,0,4,1,"TA",7,"Typ",0,"None","None","None",0,"None","None",0,98,0,0,0,0,0,9,2008,"Other","Abnorml",79900,11.2885311317544,11.2885311317544
"433","160","RM",24,1920,"None","Reg","Inside","Other","Norm","2Story",5,5,1971,"Gable","HdBoard","BrkFace",376,"TA","No","ALQ",471,294,765,600,0,1365,1,0,1,1,2,1,"TA",6,"Min1",0,"None","Detchd","Unf",2,"TA","TA",240,36,0,0,0,0,0,8,2007,"WD","Normal",122500,11.7158663089669,11.7158663089669
"434","60","RL",100,10839,"None","IR1","Corner","Gilbert","Norm","2Story",6,5,1997,"Gable","VinylSd","None",0,"Gd","No","Unf",0,926,926,678,0,1604,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd","Fin",2,"TA","TA",0,36,0,0,0,0,0,7,2008,"WD","Normal",181000,12.106252310248,12.106252310248
"435","Other","RM",21,1890,"None","Reg","Inside","Other","Norm","SFoyer",4,7,1972,"Gable","CemntBd","None",0,"Gd","Av","ALQ",495,135,630,0,0,630,1,0,1,0,1,1,"TA",3,"Typ",0,"None","None","None",0,"None","None",88,0,0,0,0,0,0,6,2008,"WD","Normal",81000,11.3022044336546,11.3022044336546
"436","60","RL",43,10667,"None","IR2","CulDSac","CollgCr","PosN","2Story",7,6,1996,"Gable","VinylSd","None",0,"Gd","Av","GLQ",385,70,827,834,0,1661,1,0,2,1,3,1,"Gd",6,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",158,61,0,0,0,0,0,4,2009,"Other","Normal",212000,12.2643415536542,12.2643415536542
"437","50","RM",40,4400,"None","Reg","Inside","OldTown","Norm","1.5Fin",6,8,1920,"Gable","Other","None",0,"Fa","No","Unf",0,648,734,384,0,1118,0,0,1,0,2,1,"TA",6,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,10,2006,"WD","Normal",116000,11.6613454700885,11.6613454700885
"438","Other","RM",50,6000,"None","Reg","Inside","BrkSide","Norm","Other",6,7,1926,"Gable","Wd Sdng","None",0,"TA","No","Unf",0,884,904,0,0,904,0,0,1,0,2,1,"TA",4,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,105,0,0,0,0,1,2009,"WD","Normal",119000,11.6868787720937,11.6868787720937
"439","30","RL",40,4280,"None","Reg","Inside","Crawfor","Norm","1Story",5,6,1913,"Gable","Other","None",0,"TA","No","LwQ",365,75,694,0,0,694,0,0,1,0,2,1,"Gd",4,"Typ",1,"Gd","Detchd","Unf",1,"Other","TA",0,0,34,0,0,0,0,3,2007,"WD","Normal",90350,11.4114462960204,11.4114462960204
"440","50","RL",67,12354,"Grvl","Reg","Corner","Edwards","Norm","1.5Fin",6,8,1920,"Gable","Wd Sdng","None",0,"TA","Mn","Unf",0,684,684,512,0,1196,0,0,1,0,3,1,"Gd",7,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,46,0,0,0,0,800,8,2009,"Other","Normal",110000,11.6082356447746,11.6082356447746
"441","20","RL",105,15431,"None","Reg","Inside","NridgHt","Norm","1Story",10,5,2008,"Hip","VinylSd","Stone",200,"Ex","Gd","GLQ",1767,788,2402,0,0,2402,1,0,2,0,2,1,"Other",10,"Typ",2,"Gd","Attchd","Fin",3,"TA","TA",0,72,0,0,170,0,0,4,2009,"WD","Normal",555000,13.2267233927286,13.2267233927286
"442","90","RL",92,12108,"None","Reg","Inside","Edwards","Norm","1Story",4,4,1955,"Gable","VinylSd","BrkFace",270,"TA","No","ALQ",133,1307,1440,0,0,1440,0,0,2,0,4,2,"Other",8,"Typ",0,"None","None","None",0,"None","None",0,0,0,0,0,0,0,9,2008,"WD","Normal",118000,11.6784399034478,11.6784399034478
"443","50","RM",52,6240,"None","Reg","Inside","BrkSide","Norm","1.5Fin",5,7,1930,"Gable","MetalSd","None",0,"TA","No","Unf",0,1078,1128,445,0,1573,0,0,2,0,3,1,"TA",8,"Typ",1,"Gd","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,6,2008,"WD","Normal",162900,12.0008917945901,12.0008917945901
"444","120","RL",53,3922,"None","Reg","Inside","Other","Norm","1Story",7,5,2006,"Gable","Other","BrkFace",72,"Ex","Av","Unf",0,1258,1258,0,0,1258,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd","Fin",3,"TA","TA",144,16,0,0,0,0,0,6,2007,"New","Partial",172500,12.0581525154536,12.0581525154536
"445","60","RL",70,8750,"None","Reg","Inside","CollgCr","Norm","2Story",7,5,1994,"Gable","VinylSd","None",0,"Gd","No","GLQ",642,273,933,975,0,1908,1,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",144,133,0,0,0,0,0,7,2008,"WD","Normal",210000,12.2548628096996,12.2548628096996
"446","20","RL",73,9855,"None","Reg","Corner","Edwards","Norm","1Story",6,5,1956,"Hip","Wd Sdng","None",0,"TA","No","Unf",0,1436,1689,0,0,1689,0,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Attchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,11,2009,"COD","Normal",127500,11.7558716435806,11.7558716435806
"447","20","RL",137,16492,"None","IR1","Corner","NAmes","PosA","1Story",6,6,1966,"Gable","BrkFace","None",0,"TA","No","ALQ",247,557,1888,0,0,1888,0,0,2,1,2,1,"Gd",6,"Other",1,"Gd","Attchd","Fin",2,"TA","TA",0,0,0,0,0,0,0,6,2010,"WD","Normal",190000,12.1547793511426,12.1547793511426
"448","60","RL",70.0499583680267,11214,"None","IR1","Corner","Gilbert","Norm","2Story",7,5,1998,"Gable","VinylSd","None",0,"Gd","No","Unf",0,930,956,930,0,1886,0,0,2,1,4,1,"Gd",10,"Typ",1,"TA","Attchd","Fin",2,"TA","TA",89,0,0,0,0,0,0,7,2006,"WD","Normal",199900,12.2055725204885,12.2055725204885
"449","50","RM",50,8600,"None","Reg","Inside","IDOTRR","Norm","1.5Fin",6,6,1937,"Gable","MetalSd","None",0,"TA","No","Unf",0,780,780,596,0,1376,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,6,2006,"WD","Normal",119500,11.6910716503537,11.6910716503537
"450","50","RM",50,6000,"None","Reg","Inside","OldTown","Norm","1.5Fin",3,7,1948,"Gable","MetalSd","None",0,"TA","No","ALQ",331,318,679,504,0,1183,0,0,1,1,2,1,"TA",6,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,176,0,0,0,0,0,6,2007,"WD","Normal",120000,11.6952470217642,11.6952470217642
"451","30","RM",70,5684,"None","Reg","Inside","OldTown","Norm","1Story",6,8,1930,"Hip","Wd Sdng","None",0,"TA","No","Unf",0,813,813,0,0,813,0,0,1,0,2,1,"Gd",5,"Typ",0,"None","Detchd","Unf",1,"Other","Fa",0,113,0,0,0,0,0,6,2006,"WD","Normal",110000,11.6082356447746,11.6082356447746
"452","20","RL",62,70761,"None","IR1","Inside","Other","Norm","1Story",7,5,1975,"Gable","Plywood","None",0,"Gd","Gd","ALQ",655,878,1533,0,0,1533,1,0,2,0,2,1,"Gd",5,"Typ",2,"TA","Attchd","Unf",2,"TA","TA",200,54,0,0,0,0,0,12,2006,"WD","Normal",280000,12.5425448821514,12.5425448821514
"453","60","RL",70.0499583680267,9303,"None","IR1","Corner","Timber","Norm","2Story",6,5,1996,"Hip","VinylSd","BrkFace",42,"Ex","No","ALQ",742,130,888,868,0,1756,1,0,2,1,3,1,"TA",7,"Typ",0,"None","Attchd","Fin",2,"TA","TA",144,122,0,0,0,0,0,7,2007,"WD","Normal",204000,12.2258752728264,12.2258752728264
"454","60","Other",75,9000,"None","Reg","Inside","Somerst","Norm","2Story",8,5,2008,"Gable","VinylSd","None",0,"Gd","No","Unf",0,768,786,804,0,1590,0,0,2,1,3,1,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,30,0,0,0,0,0,6,2009,"WD","Normal",210000,12.2548628096996,12.2548628096996
"455","90","RL",63,9297,"None","Reg","Inside","Mitchel","Norm","1Story",5,5,1976,"Gable","Plywood","None",0,"TA","No","ALQ",1606,122,1728,0,0,1728,2,0,2,0,4,2,"TA",8,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,7,2006,"WD","Other",188000,12.1441972418121,12.1441972418121
"456","20","RL",80,9600,"None","Reg","Inside","NWAmes","Norm","1Story",7,6,1973,"Hip","HdBoard","BrkFace",320,"TA","No","ALQ",916,326,1242,0,0,1242,0,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,9,2007,"WD","Normal",175500,12.0753943218881,12.0753943218881
"457","70","RM",34,4571,"Grvl","Reg","Inside","OldTown","Norm","2Story",5,5,1916,"Gable","Other","None",0,"TA","No","Unf",0,624,624,720,0,1344,0,0,1,0,4,1,"TA",7,"Typ",0,"None","Detchd","Unf",3,"Other","Fa",0,0,96,0,0,0,0,5,2008,"COD","Abnorml",98000,11.4927227576527,11.4927227576527
"458","20","RL",70.0499583680267,53227,"None","IR1","CulDSac","Other","Norm","1Story",4,6,1954,"Other","Plywood","None",0,"Gd","Gd","BLQ",1116,248,1663,0,0,1663,1,0,1,0,2,1,"Gd",6,"Min1",2,"Gd","Attchd","Fin",2,"TA","TA",224,137,0,0,0,0,0,3,2008,"WD","Normal",256000,12.4529327234617,12.4529327234617
"459","70","RM",70.0499583680267,5100,"Grvl","Reg","Inside","OldTown","Norm","2Story",8,7,1925,"Hip","Other","None",0,"TA","No","Unf",0,588,833,833,0,1666,0,0,1,0,3,1,"Gd",7,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA",192,63,0,0,0,0,0,6,2008,"WD","Normal",161000,11.9891596439666,11.9891596439666
"460","50","RL",70.0499583680267,7015,"None","IR1","Corner","BrkSide","Norm","1.5Fin",5,4,1950,"Gable","MetalSd","Other",161,"TA","No","LwQ",185,524,979,224,0,1203,1,0,1,0,3,1,"Gd",5,"Typ",1,"TA","Detchd","Unf",1,"TA","TA",0,0,248,0,0,0,0,7,2009,"WD","Normal",110000,11.6082356447746,11.6082356447746
"461","60","Other",75,8004,"None","IR1","Inside","Somerst","RRAn","2Story",8,5,2009,"Gable","VinylSd","Stone",110,"Gd","No","GLQ",544,288,832,1103,0,1935,1,0,2,1,3,1,"TA",8,"Typ",0,"None","BuiltIn","Fin",2,"TA","TA",0,150,0,0,0,0,0,12,2009,"New","Partial",263435,12.4815619372163,12.4815619372163
"462","70","RL",60,7200,"None","Reg","Inside","Other","Feedr","2Story",7,9,1936,"Gable","Wd Sdng","None",0,"Gd","No","ALQ",350,0,575,560,0,1135,1,0,1,0,3,1,"Gd",6,"Typ",0,"None","Detchd","RFn",2,"TA","TA",256,0,0,0,0,0,0,4,2009,"WD","Normal",155000,11.9511803959014,11.9511803959014
"463","20","RL",60,8281,"None","IR1","Inside","Sawyer","Norm","1Story",5,5,1965,"Gable","MetalSd","None",0,"TA","No","Rec",553,0,864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",1,"Other","Detchd","Unf",1,"TA","TA",0,0,236,0,0,0,0,12,2009,"WD","Normal",62383,11.0410480813427,11.0410480813427
"464","70","RL",74,11988,"None","IR1","Inside","Crawfor","Norm","2Story",6,7,1934,"Hip","Other","None",0,"TA","No","LwQ",326,389,849,811,0,1660,0,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,8,2008,"WD","Normal",188700,12.1479137313566,12.1479137313566
"465","20","RL",60,8430,"None","Reg","Inside","CollgCr","Norm","1Story",5,5,1978,"Gable","HdBoard","BrkFace",136,"Gd","No","Rec",616,424,1040,0,0,1040,0,0,2,0,3,1,"TA",5,"Typ",0,"None","None","None",0,"None","None",0,0,0,0,0,0,0,8,2009,"WD","Normal",124000,11.7280368445872,11.7280368445872
"466","120","RM",70.0499583680267,3072,"None","Reg","Inside","Other","Norm","1Story",7,5,2004,"Hip","VinylSd","BrkFace",18,"Gd","No","Unf",0,1375,1414,0,0,1414,0,0,2,0,2,1,"Gd",6,"Typ",1,"TA","Attchd","Fin",2,"TA","TA",144,20,0,0,0,0,0,5,2006,"WD","Normal",178740,12.0936875149354,12.0936875149354
"467","20","RL",85,10628,"None","Reg","Inside","NAmes","Norm","1Story",7,5,1970,"Other","Plywood","None",0,"TA","Gd","GLQ",778,499,1277,0,0,1277,1,0,1,0,2,1,"TA",5,"Typ",1,"Other","Attchd","Unf",2,"TA","TA",0,0,0,0,176,0,0,4,2007,"WD","Normal",167000,12.0257490913989,12.0257490913989
"468","70","RL",79,9480,"None","Reg","Inside","NAmes","Artery","2Story",5,7,1942,"Gable","MetalSd","Stone",224,"TA","No","LwQ",386,342,888,756,0,1644,0,0,1,1,3,1,"Gd",7,"Typ",2,"Gd","Attchd","Unf",1,"TA","TA",168,0,0,0,0,0,0,6,2007,"WD","Normal",146500,11.8947807074393,11.8947807074393
"469","20","RL",98,11428,"None","IR1","Inside","NridgHt","Norm","1Story",8,5,2006,"Gable","VinylSd","Stone",248,"Gd","No","Unf",0,1626,1634,0,0,1634,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd","RFn",3,"TA","TA",0,44,0,0,0,0,0,5,2007,"WD","Normal",250000,12.4292161968444,12.4292161968444
"470","60","RL",76,9291,"None","IR1","Corner","SawyerW","RRNe","2Story",6,5,1993,"Gable","HdBoard","BrkFace",120,"Gd","No","GLQ",426,406,832,878,0,1710,0,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",2,"TA","TA",144,70,0,0,0,0,0,6,2008,"WD","Normal",187000,12.1388638958367,12.1388638958367
"471","120","RL",70.0499583680267,6820,"None","IR1","Corner","Other","Norm","1Story",8,5,1985,"Gable","HdBoard","None",0,"Gd","Av","GLQ",368,0,1502,0,0,1502,1,0,1,1,1,1,"Gd",4,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,54,0,0,140,0,0,6,2010,"WD","Normal",212000,12.2643415536542,12.2643415536542
"472","60","RL",92,11952,"None","Reg","Inside","NWAmes","PosA","2Story",7,6,1977,"Other","Other","None",0,"Gd","No","Unf",0,808,1161,808,0,1969,0,0,2,1,3,1,"TA",8,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA",0,0,0,0,276,0,0,11,2007,"WD","Normal",190000,12.1547793511426,12.1547793511426
"473","Other","RM",35,3675,"None","Reg","Inside","Edwards","Norm","SLvl",6,5,2005,"Gable","VinylSd","BrkFace",80,"Gd","Gd","GLQ",459,88,1072,0,0,1072,1,0,1,0,2,1,"TA",5,"Typ",0,"None","Other","RFn",2,"TA","TA",0,28,0,0,0,0,0,6,2008,"WD","Normal",148000,11.9049675527463,11.9049675527463
"474","20","RL",110,14977,"None","IR1","Inside","NridgHt","Norm","1Story",8,5,2006,"Gable","VinylSd","BrkFace",304,"Ex","Gd","GLQ",1350,626,1976,0,0,1976,1,0,2,0,2,1,"Gd",7,"Typ",1,"Other","Attchd","RFn",3,"TA","TA",250,63,0,0,0,0,0,7,2007,"New","Partial",440000,12.9945300058944,12.9945300058944
"475","120","RL",41,5330,"None","Reg","Inside","Other","Norm","1Story",8,5,2000,"Gable","CemntBd","None",0,"Gd","Av","GLQ",1196,298,1652,0,0,1652,1,0,2,0,2,1,"Other",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA",96,48,0,0,0,0,0,8,2007,"WD","Normal",251000,12.4332082181139,12.4332082181139
"476","20","RL",80,8480,"None","Reg","Corner","Sawyer","Norm","1Story",5,6,1963,"Hip","HdBoard","None",0,"TA","No","GLQ",630,340,970,0,0,970,1,0,1,0,2,1,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,24,0,0,192,0,0,7,2007,"WD","Normal",132500,11.7943379244084,11.7943379244084
"477","20","RL",75,13125,"None","Reg","Inside","CollgCr","Norm","1Story",6,5,1997,"Gable","VinylSd","BrkFace",215,"Gd","Gd","GLQ",994,484,1493,0,0,1493,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd","Fin",2,"TA","TA",140,39,0,0,0,0,0,4,2008,"WD","Normal",208900,12.2496109475447,12.2496109475447
"478","60","RL",105,13693,"None","Reg","Inside","NridgHt","Norm","2Story",9,5,2006,"Hip","VinylSd","BrkFace",772,"Gd","Av","Unf",0,2153,2069,574,0,2643,0,0,2,1,3,1,"Other",9,"Typ",1,"Gd","BuiltIn","Fin",3,"TA","TA",414,84,0,0,0,0,0,3,2007,"WD","Normal",380000,12.8479265317026,12.8479265317026
"479","20","RL",79,10637,"None","Reg","Inside","CollgCr","Norm","1Story",8,5,2007,"Hip","VinylSd","Stone",336,"Ex","Gd","GLQ",1288,417,1718,0,0,1718,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd","RFn",3,"TA","TA",208,44,0,0,0,0,0,9,2009,"WD","Normal",297000,12.6014874177848,12.6014874177848
"480","30","RM",50,5925,"None","Reg","Inside","OldTown","Norm","1Story",4,7,1937,"Hip","Other","Other",435,"Fa","No","Rec",168,739,1131,0,0,1131,0,0,1,0,2,1,"TA",7,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,72,0,0,0,0,0,3,2007,"WD","Other",89471,11.40166982941,11.40166982941
"481","20","RL",98,16033,"None","IR1","FR2","NridgHt","Norm","1Story",9,5,2004,"Hip","VinylSd","BrkFace",378,"Ex","Gd","GLQ",1261,572,1850,0,0,1850,1,0,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd","Fin",3,"TA","TA",519,112,0,0,0,0,0,3,2006,"WD","Normal",326000,12.6946526603488,12.6946526603488
"482","20","RL",72,11846,"None","IR1","Inside","NridgHt","Norm","1Story",9,5,2003,"Hip","VinylSd","BrkFace",562,"Ex","Gd","GLQ",1567,225,1792,0,0,1792,1,0,2,0,2,1,"Other",6,"Typ",1,"Gd","Attchd","Fin",3,"TA","TA",206,49,0,0,0,0,0,8,2006,"WD","Normal",374000,12.8320110763967,12.8320110763967
"483","70","RM",50,2500,"Pave","Reg","Corner","OldTown","Norm","2Story",7,8,1915,"Gable","Other","None",0,"TA","No","ALQ",299,611,916,910,0,1826,1,0,1,1,4,1,"Other",7,"Min2",1,"Gd","Attchd","Unf",1,"Other","Fa",0,0,0,0,0,0,0,6,2009,"WD","Normal",155000,11.9511803959014,11.9511803959014
"484","120","RM",32,4500,"None","Reg","FR2","Mitchel","Norm","1Story",6,5,1998,"Hip","VinylSd","BrkFace",116,"Ex","No","GLQ",897,319,1216,0,0,1216,1,0,2,0,2,1,"TA",5,"Typ",0,"None","Attchd","Unf",2,"TA","TA",0,125,0,0,0,0,0,5,2006,"WD","Normal",164000,12.0076217068063,12.0076217068063
"485","20","RL",70.0499583680267,7758,"None","IR1","Corner","Sawyer","Norm","1Story",5,7,1962,"Gable","HdBoard","None",0,"TA","No","ALQ",588,411,999,0,0,999,1,0,1,0,3,1,"Gd",6,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,132,0,0,0,0,0,3,2007,"WD","Normal",132500,11.7943379244084,11.7943379244084
"486","20","RL",80,9600,"None","Reg","Inside","NAmes","Norm","1Story",5,7,1950,"Gable","MetalSd","None",0,"TA","No","ALQ",607,506,1113,0,0,1113,0,0,1,0,3,1,"Gd",5,"Typ",1,"Gd","Attchd","Unf",1,"TA","TA",0,80,120,0,0,0,0,7,2009,"WD","Normal",147000,11.8981878657609,11.8981878657609
"487","20","RL",79,10289,"None","Reg","Inside","NAmes","Norm","1Story",5,7,1965,"Hip","MetalSd","BrkFace",168,"TA","No","ALQ",836,237,1073,0,0,1073,1,0,1,1,3,1,"TA",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,0,0,0,0,0,0,6,2007,"WD","Normal",156000,11.9576112862317,11.9576112862317
"488","20","RL",70,12243,"None","IR1","Inside","NWAmes","Norm","1Story",5,6,1971,"Gable","Plywood","None",0,"Gd","Av","ALQ",998,486,1484,0,0,1484,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",224,0,0,0,180,0,0,2,2007,"WD","Normal",175000,12.0725412529057,12.0725412529057
"489","190","RL",60,10800,"None","Reg","Corner","OldTown","Norm","1.5Fin",5,4,1900,"Gable","Wd Sdng","None",0,"TA","No","BLQ",664,290,1766,648,0,2414,0,0,2,0,3,2,"TA",10,"Other",1,"Gd","Attchd","Unf",2,"TA","Fa",142,0,0,0,0,0,0,5,2006,"Other","Normal",160000,11.982929094216,11.982929094216
"490","Other","RM",21,1526,"None","Reg","Inside","Other","Norm","SFoyer",4,8,1970,"Gable","CemntBd","None",0,"Gd","Av","GLQ",515,115,630,0,0,630,1,0,1,0,1,1,"Gd",3,"Typ",0,"None","Attchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,5,2009,"WD","Normal",86000,11.3621025752356,11.3621025752356
"491","160","RM",70.0499583680267,2665,"None","Reg","Inside","Other","Norm","2Story",5,6,1976,"Gable","CemntBd","None",0,"Gd","Mn","Unf",0,264,616,688,0,1304,0,0,1,1,3,1,"TA",4,"Typ",1,"Gd","BuiltIn","Fin",1,"TA","TA",141,24,0,0,0,0,0,6,2008,"WD","Normal",115000,11.6526874073454,11.6526874073454
"492","50","RL",79,9490,"None","Reg","Inside","NAmes","Artery","1.5Fin",6,7,1941,"Gable","Wd Sdng","None",0,"TA","No","BLQ",403,238,958,620,0,1578,1,0,1,0,3,1,"Other",5,"Typ",2,"TA","Attchd","Unf",1,"TA","TA",0,0,32,0,0,0,0,8,2006,"WD","Normal",133000,11.7981044072039,11.7981044072039
"493","60","RL",105,15578,"None","IR1","Corner","Gilbert","Norm","2Story",6,5,2006,"Gable","VinylSd","None",0,"Gd","No","Unf",0,728,728,728,0,1456,0,0,2,1,3,1,"TA",8,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,0,0,0,0,0,0,5,2006,"New","Partial",172785,12.0598033260287,12.0598033260287
"494","20","RL",70,7931,"None","Reg","Inside","NAmes","Norm","1Story",5,6,1960,"Gable","BrkFace","None",0,"TA","No","BLQ",374,363,1269,0,0,1269,0,0,1,1,3,1,"TA",6,"Typ",1,"Fa","Detchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,6,2008,"WD","Normal",155000,11.9511803959014,11.9511803959014
"495","30","RM",50,5784,"None","Reg","Inside","OldTown","Artery","1Story",5,8,1938,"Gable","MetalSd","None",0,"Fa","No","Unf",0,190,886,0,0,886,0,0,1,0,2,1,"TA",4,"Typ",0,"None","Attchd","Unf",1,"TA","TA",144,20,80,0,0,0,0,12,2009,"WD","Normal",91300,11.4219060665831,11.4219060665831
"496","30","Other",60,7879,"None","Reg","Inside","IDOTRR","Norm","1Story",4,5,1920,"Gable","Wd Sdng","None",0,"TA","No","Rec",495,225,720,0,0,720,0,0,1,0,2,1,"TA",4,"Typ",0,"None","None","None",0,"None","None",0,523,115,0,0,0,0,11,2009,"WD","Abnorml",34900,10.4602421081905,10.4602421081905
"497","20","RL",70.0499583680267,12692,"None","IR1","Inside","NoRidge","Norm","1Story",8,5,1992,"Hip","BrkFace","None",0,"Gd","No","GLQ",1231,1969,3228,0,0,3228,1,0,3,0,4,1,"Gd",10,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA",264,75,291,0,0,0,0,5,2007,"WD","Normal",430000,12.9715404876697,12.9715404876697
"498","50","RL",60,9120,"Pave","Reg","Inside","BrkSide","Norm","1.5Fin",7,6,1925,"Gable","Wd Sdng","None",0,"TA","No","Rec",329,697,1133,687,0,1820,1,0,2,0,4,1,"TA",8,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,100,0,0,0,0,0,6,2008,"WD","Normal",184000,12.1226910365911,12.1226910365911
"499","20","RL",65,7800,"None","Reg","Inside","Sawyer","Norm","1Story",5,7,1967,"Hip","HdBoard","BrkFace",89,"TA","No","ALQ",450,414,899,0,0,899,0,0,1,0,3,1,"Gd",5,"Typ",0,"None","Attchd","Fin",1,"TA","TA",64,0,0,0,0,0,0,6,2009,"WD","Normal",130000,11.7752897294377,11.7752897294377
"500","20","RL",70,7535,"None","IR1","Inside","NAmes","Norm","1Story",5,7,1958,"Gable","MetalSd","None",0,"TA","No","BLQ",111,522,912,0,0,912,0,1,1,0,2,1,"TA",5,"Typ",0,"None","Attchd","Fin",1,"TA","TA",12,285,0,0,0,0,480,6,2007,"WD","Normal",120000,11.6952470217642,11.6952470217642
"501","160","RM",21,1890,"None","Reg","Inside","Other","Norm","2Story",6,5,1973,"Gable","HdBoard","BrkFace",285,"TA","No","BLQ",356,316,672,546,0,1218,0,0,1,1,3,1,"TA",7,"Typ",0,"None","Detchd","Unf",1,"TA","TA",144,28,0,0,0,0,0,5,2007,"WD","Normal",113000,11.6351430976945,11.6351430976945
"502","60","Other",75,9803,"None","Reg","Inside","Somerst","Norm","2Story",7,5,2005,"Gable","VinylSd","None",0,"Gd","No","GLQ",400,466,866,902,0,1768,0,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,108,0,0,0,0,0,2,2008,"WD","Normal",226700,12.3313828364956,12.3313828364956
"503","20","RL",70,9170,"None","Reg","Corner","Edwards","Feedr","1Story",5,7,1965,"Hip","MetalSd","None",0,"TA","No","ALQ",698,420,1214,0,0,1214,1,0,1,0,2,1,"TA",6,"Typ",0,"None","Detchd","Unf",2,"Other","Fa",0,0,184,0,0,0,400,4,2007,"WD","Normal",140000,11.8493977015914,11.8493977015914
"504","20","RL",100,15602,"None","IR1","Inside","Crawfor","Norm","1Story",7,8,1959,"Gable","BrkFace","None",0,"TA","No","ALQ",1247,254,1801,0,0,1801,1,0,2,0,1,1,"TA",6,"Typ",2,"TA","Attchd","Fin",2,"TA","TA",0,54,0,0,161,0,0,3,2010,"WD","Normal",289000,12.5741819670946,12.5741819670946
"505","160","RL",24,2308,"None","Reg","Inside","Other","Norm","2Story",6,5,1974,"Gable","Plywood","None",0,"TA","No","ALQ",257,103,855,467,0,1322,0,1,2,1,3,1,"TA",6,"Typ",1,"Fa","Attchd","Unf",2,"TA","TA",260,0,0,0,0,0,0,6,2009,"WD","Normal",147000,11.8981878657609,11.8981878657609
